Subject,Condition,RT,Accuracy,RT_log,Group,home,social,prof,composite
S21,gender_u,8673,0,9.067970031,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,5933,1,8.688285266,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,3226,1,8.078998259,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,4868,0,8.490438454,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,4241,1,8.352554369,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,3663,1,8.206037763,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,7124,0,8.871224644,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,6194,0,8.731336361,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,4257,1,8.356319966,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,3577,1,8.182279739,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,3326,1,8.10952566,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,3827,1,8.249836485,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,6981,1,8.850947452,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,12703,0,9.449593465,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,5792,1,8.664232934,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,12371,1,9.423110303,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,17598,1,9.775540538,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,11648,1,9.36288977,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,22150,1,10.00559278,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,28253,1,10.24895493,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,2861,0,7.958926493,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,26000,1,10.16585182,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,426,0,6.054439346,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,22036,1,10.00043276,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,16091,1,9.686015388,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,13315,1,9.496646498,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,19978,0,9.902386947,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,25249,1,10.13654183,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,20025,1,9.904736772,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,1658,1,7.413367336,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,19988,1,9.902887372,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,27939,1,10.23777884,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,12839,1,9.460242693,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,10402,0,9.249753374,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,21780,1,9.988747396,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,23055,1,10.04563794,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,21277,1,9.965381956,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,25974,1,10.16485132,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,10602,0,9.268797942,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,20940,1,9.949416484,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,4012,1,8.297045149,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,21419,1,9.972033658,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,4982,0,8.513586696,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,17068,1,9.744960644,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,26257,1,10.1756879,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,13106,1,9.48082542,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,24865,0,10.12121647,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,24621,1,10.11135502,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,27821,1,10.23354641,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,20728,1,9.939240722,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,31064,1,10.34380487,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,26156,0,10.17183389,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,6213,1,8.73439915,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,22310,1,10.01279029,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,29585,1,10.29502276,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,18297,0,9.814492391,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,15999,1,9.680281499,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,21795,1,9.989435865,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,20951,1,9.949941657,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,20861,1,9.945636666,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,24113,1,10.09050639,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,20811,0,9.943236972,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,25409,1,10.14285872,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,26599,0,10.1886289,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,26928,0,10.20092192,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,18591,1,9.830432872,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,10641,0,9.272469743,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,25862,1,10.16052999,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,25086,1,10.1300652,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,21064,1,9.955320701,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,15387,0,9.641278276,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,13531,1,9.512738628,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,8185,0,9.01005849,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,18301,1,9.814710982,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,17047,1,9.743729514,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,21836,1,9.991315263,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,6073,1,8.711607996,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,16038,1,9.682716185,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,15921,1,9.675394271,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,8439,1,9.040619097,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,4827,0,8.481980436,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,4421,0,8.394121194,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,10561,0,9.26492325,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,6218,1,8.735203591,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,9696,0,9.179468708,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,15509,1,9.64917578,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,4533,0,8.419139251,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,16873,0,9.73346999,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,13708,0,9.525734883,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,2875,1,7.963807953,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,24565,1,10.10907794,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,22010,1,9.999252175,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,18993,1,9.851825769,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,7379,1,8.906393407,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,9893,1,9.199582715,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,10579,1,9.266626183,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,3837,0,8.25244609,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,4213,1,8.345930262,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,4344,1,8.376550862,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,3458,0,8.148445666,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,19055,1,9.855084813,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,11320,0,9.334326352,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,16556,0,9.714503853,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,3766,1,8.233768709,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,3347,0,8.115819701,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,2215,1,7.703007682,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,17438,0,9.766407012,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,15258,1,9.632859235,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,12482,0,9.432042885,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,17859,1,9.790262862,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,3351,1,8.117014088,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,15014,0,9.616738378,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,4846,1,8.485908901,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,10059,1,9.216223035,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,4643,0,8.443115988,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,11282,0,9.330963814,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,19279,0,9.8667717,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,6077,1,8.712266432,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_w,8316,1,9.025936649,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_u,18023,1,9.799403999,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,16852,1,9.732224623,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,3600,0,8.188689124,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_w,2993,1,8.004031508,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,6648,1,8.802071337,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,num_g,5306,1,8.576593535,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,4298,0,8.365905077,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,2931,1,7.983098941,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_w,7632,1,8.940105213,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_u,16255,1,9.696155833,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,lowom_wo,4194,0,8.341410211,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,obligdet_wo,3553,0,8.175547596,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,highom_wo,29501,1,10.29217944,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S21,gender_g,4341,1,8.375860015,nonNative,-1.4601249,-4.676064835,-14.89855612,-3.52350184
S23,highom_wo,19064,1,9.855557019,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,9943,0,9.204624065,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,6413,0,8.766082459,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,13177,1,9.486228165,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,9943,1,9.204624065,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,18443,0,9.822440174,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,9217,1,9.128804884,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,8091,1,8.998507612,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,11822,0,9.377717481,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,10931,1,9.299358068,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,19978,1,9.902386947,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,8790,0,9.081369991,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,9940,1,9.2043223,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,9304,0,9.138199694,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,7997,1,8.98682175,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,7643,1,8.941545475,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,12878,1,9.463275708,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,16479,1,9.709842122,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,11286,0,9.331318299,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,8658,1,9.066239028,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,7734,1,8.953381472,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,3968,1,8.286017468,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,3674,1,8.209036266,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,10410,0,9.250522162,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,523,0,6.259581464,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3533,0,8.169902647,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,14870,1,9.607101039,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5736,0,8.654517382,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5954,1,8.691818542,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,7201,0,8.881975184,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,8108,0,9.000606508,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6631,1,8.799510901,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,9354,1,9.143559338,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,3197,1,8.069968149,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,4522,1,8.416709653,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,3990,1,8.29154651,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,5277,1,8.571113033,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,3197,1,8.069968149,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,4850,0,8.486733984,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,4479,1,8.407155086,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,3626,1,8.195885391,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,10069,1,9.217216676,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8818,1,9.084550366,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,8099,1,8.999495876,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,9794,0,9.189525232,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,6365,1,8.758569511,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,10716,1,9.279493231,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,7728,1,8.952605376,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,8122,0,9.002331708,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,7437,1,8.914222821,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,7827,0,8.965334574,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,10635,0,9.271905728,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,6979,1,8.850660919,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,13301,1,9.495594499,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,9060,1,9.111624399,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,8453,1,9.042276687,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,12496,1,9.433163872,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,17472,1,9.768354879,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,7528,1,8.926384681,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,12936,1,9.467769401,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,16130,0,9.688436171,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,16881,0,9.733944008,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,15279,1,9.634234616,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,13728,0,9.527192822,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,31834,0,10.36829018,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,2141,0,7.669028289,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,3872,0,8.261526448,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,6893,1,8.838261683,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,3934,1,8.277411999,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,2749,0,7.918992488,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5216,0,8.559486104,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,4015,1,8.297792626,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,4943,1,8.505727713,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,9914,1,9.201703179,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,4967,1,8.510571315,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,12171,1,9.406811352,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,11480,1,9.34836167,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,7162,1,8.876544551,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,9778,1,9.187890243,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,2816,0,7.943072717,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,7639,0,8.941021984,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,11589,1,9.357811651,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,10727,1,9.280519207,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,5160,1,8.548691858,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,15279,0,9.634234616,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,7661,1,8.943897803,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8317,1,9.026056892,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,3906,0,8.270269111,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,14211,1,9.561771592,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,10918,0,9.298168082,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,12283,1,9.415971472,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,13633,1,9.520248603,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,13765,0,9.529884418,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,13732,1,9.527484155,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,2791,1,7.934155234,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,10526,1,9.261603666,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6501,1,8.77971129,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,2724,0,7.909856667,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,5587,1,8.628197749,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,3852,1,8.256347773,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,5479,1,8.608677882,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,5344,0,8.583729715,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5134,1,8.543640361,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,7474,0,8.91918561,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,9214,1,9.128479345,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,10727,0,9.280519207,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5939,1,8.689296048,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,7630,0,8.939843124,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,15520,1,9.649884794,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,23211,1,10.05238158,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,10177,1,9.227885551,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,12849,1,9.461021266,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,12171,1,9.406811352,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,5483,1,8.609407675,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_wo,5428,0,8.599326021,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,5741,1,8.65538869,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,7640,1,8.941152882,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,8053,0,8.993799972,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,8655,0,9.065892468,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6472,1,8.775240459,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,11256,0,9.328656599,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,9511,1,9.160204302,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,8037,1,8.991811158,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,lowom_w,4427,1,8.395477433,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_u,5501,1,8.612685173,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_w,5088,1,8.534640105,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_w,6212,1,8.734238184,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_u,3375,1,8.124150603,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,obligdet_wo,4610,0,8.435983136,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,num_g,3797,1,8.24196656,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,highom_wo,4378,1,8.384347278,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
S23,gender_g,4010,1,8.29654652,nonNative,-2.312956218,-7.499926835,-12.06619032,-4.340534538
